Date,Zip,Country,OrderID,OrderLines
2020-04-25,49509,Germany,414949,"[{""ProductID"":2234,""Date"":""2020-04-25"",""Units"":1,""Revenue"":70.82,""OrderLine"":1},{""ProductID"":2235,""Date"":""2020-04-25"",""Units"":1,""Revenue"":70.82,""OrderLine"":2}]"
2020-04-25,4210,Mexico,414990,"[{""ProductID"":2234,""Date"":""2020-04-25"",""Units"":1,""Revenue"":70.82,""OrderLine"":1},{""ProductID"":862,""Date"":""2020-04-25"",""Units"":1,""Revenue"":178.45,""OrderLine"":2}]"
2020-04-25,1002,Australia,414826,"[{""ProductID"":792,""Date"":""2020-04-25"",""Units"":1,""Revenue"":62.9475,""OrderLine"":1}]"
2020-04-29,1127,Australia,415785,"[{""ProductID"":622,""Date"":""2020-04-29"",""Units"":1,""Revenue"":841.3125,""OrderLine"":1}]"
2020-04-28,7020,Mexico,415751,"[{""ProductID"":1182,""Date"":""2020-04-28"",""Units"":1,""Revenue"":157.45,""OrderLine"":1}]"
2020-04-24,41352,Germany,414716,"[{""ProductID"":2384,""Date"":""2020-04-24"",""Units"":1,""Revenue"":629.95,""OrderLine"":1}]"
2020-04-28,6799,Australia,415561,"[{""ProductID"":1518,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":1},{""ProductID"":1517,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":2},{""ProductID"":524,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":3},{""ProductID"":526,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":4},{""ProductID"":528,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":5},{""ProductID"":531,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":6},{""ProductID"":533,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":7},{""ProductID"":535,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":8},{""ProductID"":525,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":9},{""ProductID"":527,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":10},{""ProductID"":528,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":11},{""ProductID"":530,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":12},{""ProductID"":532,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":13},{""ProductID"":534,""Date"":""2020-04-28"",""Units"":1,""Revenue"":170.52,""OrderLine"":14}]"
2020-04-25,46537,Germany,414943,"[{""ProductID"":498,""Date"":""2020-04-25"",""Units"":1,""Revenue"":1469.74,""OrderLine"":1}]"
2020-04-27,3022,Australia,415142,"[{""ProductID"":1131,""Date"":""2020-04-27"",""Units"":1,""Revenue"":430.4475,""OrderLine"":1}]"
2020-04-28,4738,Australia,415504,"[{""ProductID"":565,""Date"":""2020-04-28"",""Units"":1,""Revenue"":881.7375,""OrderLine"":1}]"
