Date,Zip,Country,OrderID,OrderLines
2019-05-06,722-0011,Japan,291877,"[{""ProductID"":2054,""Date"":""2019-05-06"",""Units"":1,""Revenue"":545.9475,""OrderLine"":1}]"
2019-05-07,1466,Australia,291983,"[{""ProductID"":2074,""Date"":""2019-05-07"",""Units"":1,""Revenue"":335.9475,""OrderLine"":1}]"
2019-05-12,2251,Australia,293118,"[{""ProductID"":1203,""Date"":""2019-05-12"",""Units"":1,""Revenue"":320.1975,""OrderLine"":1}]"
2019-05-07,45359,Germany,292123,"[{""ProductID"":475,""Date"":""2019-05-07"",""Units"":1,""Revenue"":1007.21,""OrderLine"":1}]"
2019-05-10,12357,Germany,292692,"[{""ProductID"":768,""Date"":""2019-05-10"",""Units"":1,""Revenue"":104.95,""OrderLine"":1}]"
2019-05-13,1113,Australia,293358,"[{""ProductID"":734,""Date"":""2019-05-13"",""Units"":1,""Revenue"":330.6975,""OrderLine"":1}]"
2019-05-08,2680,Australia,292287,"[{""ProductID"":1005,""Date"":""2019-05-08"",""Units"":1,""Revenue"":107.5725,""OrderLine"":1}]"
2019-05-06,779-1233,Japan,291914,"[{""ProductID"":396,""Date"":""2019-05-06"",""Units"":1,""Revenue"":892.2375,""OrderLine"":1}]"
2019-05-12,960-8031,Japan,293336,"[{""ProductID"":726,""Date"":""2019-05-12"",""Units"":1,""Revenue"":115.4475,""OrderLine"":1},{""ProductID"":725,""Date"":""2019-05-12"",""Units"":1,""Revenue"":115.4475,""OrderLine"":2}]"
2019-05-12,6803,Australia,293248,"[{""ProductID"":499,""Date"":""2019-05-12"",""Units"":1,""Revenue"":911.6625,""OrderLine"":1},{""ProductID"":733,""Date"":""2019-05-12"",""Units"":1,""Revenue"":330.6975,""OrderLine"":2},{""ProductID"":734,""Date"":""2019-05-12"",""Units"":1,""Revenue"":330.6975,""OrderLine"":3}]"
