Date,Zip,Country,OrderID,OrderLines
2023-07-19,921-8035,Japan,839199,"[{""ProductID"":2353,""Date"":""2023-07-19"",""Units"":1,""Revenue"":440.9475,""OrderLine"":1}]"
2023-07-20,771-5517,Japan,839529,"[{""ProductID"":675,""Date"":""2023-07-20"",""Units"":1,""Revenue"":655.2,""OrderLine"":1}]"
2023-07-19,961-0854,Japan,839230,"[{""ProductID"":735,""Date"":""2023-07-19"",""Units"":1,""Revenue"":377.9475,""OrderLine"":1},{""ProductID"":780,""Date"":""2023-07-19"",""Units"":2,""Revenue"":650.895,""OrderLine"":2}]"
2023-07-20,920-2311,Japan,839570,"[{""ProductID"":736,""Date"":""2023-07-20"",""Units"":1,""Revenue"":377.9475,""OrderLine"":1},{""ProductID"":735,""Date"":""2023-07-20"",""Units"":1,""Revenue"":377.9475,""OrderLine"":2}]"
2023-07-21,6373,Australia,839733,"[{""ProductID"":529,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":1},{""ProductID"":393,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":2},{""ProductID"":532,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":3},{""ProductID"":527,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":4},{""ProductID"":528,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":5},{""ProductID"":530,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":6},{""ProductID"":532,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":7},{""ProductID"":533,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":8},{""ProductID"":534,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":9},{""ProductID"":535,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":10},{""ProductID"":524,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":11},{""ProductID"":526,""Date"":""2023-07-21"",""Units"":1,""Revenue"":341.145,""OrderLine"":12}]"
2023-07-20,722-0052,Japan,839446,"[{""ProductID"":2219,""Date"":""2023-07-20"",""Units"":1,""Revenue"":144.3225,""OrderLine"":1},{""ProductID"":2218,""Date"":""2023-07-20"",""Units"":1,""Revenue"":144.3225,""OrderLine"":2}]"
2023-07-21,45770,Germany,839768,"[{""ProductID"":475,""Date"":""2023-07-21"",""Units"":1,""Revenue"":1085.96,""OrderLine"":1}]"
2023-07-21,51065,Germany,839779,"[{""ProductID"":660,""Date"":""2023-07-21"",""Units"":1,""Revenue"":707.7,""OrderLine"":1}]"
2023-07-21,745-0021,Japan,839836,"[{""ProductID"":1990,""Date"":""2023-07-21"",""Units"":1,""Revenue"":267.6975,""OrderLine"":1}]"
2023-07-20,742-2513,Japan,839471,"[{""ProductID"":2055,""Date"":""2023-07-20"",""Units"":1,""Revenue"":582.6975,""OrderLine"":1},{""ProductID"":475,""Date"":""2023-07-20"",""Units"":1,""Revenue"":1085.9625,""OrderLine"":2}]"
