Date,Zip,Country,OrderID,OrderLines
2022-10-30,4454,Australia,748658,"[{""ProductID"":792,""Date"":""2022-10-30"",""Units"":1,""Revenue"":62.9475,""OrderLine"":1}]"
2022-10-30,2229,Australia,748186,"[{""ProductID"":826,""Date"":""2022-10-30"",""Units"":1,""Revenue"":955.4475,""OrderLine"":1}]"
2022-10-30,3888,Australia,748550,"[{""ProductID"":2045,""Date"":""2022-10-30"",""Units"":1,""Revenue"":430.4475,""OrderLine"":1},{""ProductID"":1975,""Date"":""2022-10-30"",""Units"":1,""Revenue"":57.6975,""OrderLine"":2},{""ProductID"":1974,""Date"":""2022-10-30"",""Units"":1,""Revenue"":57.6975,""OrderLine"":3}]"
2022-10-30,1233,Australia,748087,"[{""ProductID"":1391,""Date"":""2022-10-30"",""Units"":1,""Revenue"":141.645,""OrderLine"":1}]"
2022-10-30,3621,Australia,748496,"[{""ProductID"":2045,""Date"":""2022-10-30"",""Units"":1,""Revenue"":419.9475,""OrderLine"":1}]"
2022-10-30,2646,Australia,748295,"[{""ProductID"":992,""Date"":""2022-10-30"",""Units"":1,""Revenue"":283.4475,""OrderLine"":1}]"
2022-10-30,4706,Australia,748691,"[{""ProductID"":2213,""Date"":""2022-10-30"",""Units"":1,""Revenue"":89.1975,""OrderLine"":1},{""ProductID"":2212,""Date"":""2022-10-30"",""Units"":1,""Revenue"":89.1975,""OrderLine"":2},{""ProductID"":955,""Date"":""2022-10-30"",""Units"":1,""Revenue"":782.1975,""OrderLine"":3}]"
2022-10-30,3167,Australia,748399,"[{""ProductID"":392,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":1},{""ProductID"":2388,""Date"":""2022-10-30"",""Units"":1,""Revenue"":314.9475,""OrderLine"":2},{""ProductID"":2354,""Date"":""2022-10-30"",""Units"":1,""Revenue"":362.1975,""OrderLine"":3},{""ProductID"":791,""Date"":""2022-10-30"",""Units"":1,""Revenue"":65.5725,""OrderLine"":4},{""ProductID"":513,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":5},{""ProductID"":515,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":6},{""ProductID"":516,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":7},{""ProductID"":518,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":8},{""ProductID"":520,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":9},{""ProductID"":2064,""Date"":""2022-10-30"",""Units"":1,""Revenue"":506.5725,""OrderLine"":10},{""ProductID"":763,""Date"":""2022-10-30"",""Units"":1,""Revenue"":309.6975,""OrderLine"":11},{""ProductID"":515,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":12},{""ProductID"":517,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":13},{""ProductID"":518,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":14},{""ProductID"":522,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":15},{""ProductID"":523,""Date"":""2022-10-30"",""Units"":1,""Revenue"":383.145,""OrderLine"":16}]"
2022-10-30,4701,Australia,748690,"[{""ProductID"":2055,""Date"":""2022-10-30"",""Units"":1,""Revenue"":582.6975,""OrderLine"":1}]"
2022-10-30,2484,Australia,748246,"[{""ProductID"":1994,""Date"":""2022-10-30"",""Units"":1,""Revenue"":593.1975,""OrderLine"":1},{""ProductID"":2112,""Date"":""2022-10-30"",""Units"":1,""Revenue"":556.4475,""OrderLine"":2}]"
