Date,Zip,Country,OrderID,OrderLines
2019-06-05,48163,Germany,300044,"[{""ProductID"":2332,""Date"":""2019-06-05"",""Units"":1,""Revenue"":367.45,""OrderLine"":1}]"
2019-06-05,5340,Australia,299998,"[{""ProductID"":1540,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":1},{""ProductID"":524,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":2},{""ProductID"":528,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":3},{""ProductID"":532,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":4},{""ProductID"":533,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":5},{""ProductID"":534,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":6},{""ProductID"":393,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":7},{""ProductID"":1539,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":8},{""ProductID"":393,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":9},{""ProductID"":524,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":10},{""ProductID"":525,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":11},{""ProductID"":526,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":12},{""ProductID"":527,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":13},{""ProductID"":530,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":14},{""ProductID"":532,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":15},{""ProductID"":534,""Date"":""2019-06-05"",""Units"":1,""Revenue"":377.895,""OrderLine"":16}]"
2019-06-06,770-0922,Japan,300297,"[{""ProductID"":604,""Date"":""2019-06-06"",""Units"":1,""Revenue"":480.6375,""OrderLine"":1}]"
2019-06-09,4400,Australia,300788,"[{""ProductID"":762,""Date"":""2019-06-09"",""Units"":1,""Revenue"":173.1975,""OrderLine"":1}]"
2019-06-07,747-0032,Japan,300484,"[{""ProductID"":647,""Date"":""2019-06-07"",""Units"":1,""Revenue"":900.6375,""OrderLine"":1}]"
2019-06-09,745-0866,Japan,300855,"[{""ProductID"":559,""Date"":""2019-06-09"",""Units"":1,""Revenue"":624.4875,""OrderLine"":1}]"
2019-06-07,3957,Australia,300384,"[{""ProductID"":455,""Date"":""2019-06-07"",""Units"":1,""Revenue"":972.3,""OrderLine"":1}]"
2019-06-05,20251,Germany,300030,"[{""ProductID"":475,""Date"":""2019-06-05"",""Units"":1,""Revenue"":1007.21,""OrderLine"":1}]"
2019-06-08,747-0061,Japan,300585,"[{""ProductID"":592,""Date"":""2019-06-08"",""Units"":1,""Revenue"":939.4875,""OrderLine"":1}]"
2019-06-07,1300,Australia,300350,"[{""ProductID"":767,""Date"":""2019-06-07"",""Units"":1,""Revenue"":94.4475,""OrderLine"":1}]"
