Date,Zip,Country,OrderID,OrderLines
2019-10-30,776-0014,Japan,354637,"[{""ProductID"":1963,""Date"":""2019-10-30"",""Units"":1,""Revenue"":149.5725,""OrderLine"":1},{""ProductID"":1962,""Date"":""2019-10-30"",""Units"":1,""Revenue"":149.5725,""OrderLine"":2}]"
2019-10-31,920-0363,Japan,355073,"[{""ProductID"":967,""Date"":""2019-10-31"",""Units"":1,""Revenue"":671.9475,""OrderLine"":1},{""ProductID"":826,""Date"":""2019-10-31"",""Units"":1,""Revenue"":944.9475,""OrderLine"":2}]"
2019-10-31,770-0916,Japan,354988,"[{""ProductID"":2277,""Date"":""2019-10-31"",""Units"":1,""Revenue"":309.6975,""OrderLine"":1}]"
2019-10-31,743-0046,Japan,354920,"[{""ProductID"":2255,""Date"":""2019-10-31"",""Units"":1,""Revenue"":60.3225,""OrderLine"":1}]"
2019-10-31,743-0104,Japan,354922,"[{""ProductID"":967,""Date"":""2019-10-31"",""Units"":1,""Revenue"":671.9475,""OrderLine"":1}]"
2019-10-30,771-4504,Japan,354617,"[{""ProductID"":726,""Date"":""2019-10-30"",""Units"":1,""Revenue"":120.6975,""OrderLine"":1},{""ProductID"":725,""Date"":""2019-10-30"",""Units"":1,""Revenue"":120.6975,""OrderLine"":2}]"
2019-10-31,7570,Mexico,355248,"[{""ProductID"":1000,""Date"":""2019-10-31"",""Units"":1,""Revenue"":89.2,""OrderLine"":1}]"
2019-10-31,920-0001,Japan,355050,"[{""ProductID"":767,""Date"":""2019-10-31"",""Units"":1,""Revenue"":94.4475,""OrderLine"":1}]"
2019-10-30,6052,Australia,354279,"[{""ProductID"":967,""Date"":""2019-10-30"",""Units"":1,""Revenue"":656.1975,""OrderLine"":1}]"
2019-10-31,920-0156,Japan,355065,"[{""ProductID"":915,""Date"":""2019-10-31"",""Units"":1,""Revenue"":556.4475,""OrderLine"":1}]"
