Date,Zip,Country,OrderID,OrderLines
2020-02-22,3279,Australia,396345,"[{""ProductID"":475,""Date"":""2020-02-22"",""Units"":1,""Revenue"":1037.4,""OrderLine"":1}]"
2020-02-21,2023,Australia,395840,"[{""ProductID"":954,""Date"":""2020-02-21"",""Units"":1,""Revenue"":682.4475,""OrderLine"":1}]"
2020-02-21,3435,Australia,395946,"[{""ProductID"":715,""Date"":""2020-02-21"",""Units"":1,""Revenue"":152.1975,""OrderLine"":1},{""ProductID"":785,""Date"":""2020-02-21"",""Units"":1,""Revenue"":57.6975,""OrderLine"":2}]"
2020-02-21,3123,Australia,395925,"[{""ProductID"":758,""Date"":""2020-02-21"",""Units"":1,""Revenue"":73.4475,""OrderLine"":1},{""ProductID"":1017,""Date"":""2020-02-21"",""Units"":1,""Revenue"":288.6975,""OrderLine"":2},{""ProductID"":863,""Date"":""2020-02-21"",""Units"":1,""Revenue"":304.4475,""OrderLine"":3}]"
2020-02-22,3911,Australia,396383,"[{""ProductID"":762,""Date"":""2020-02-22"",""Units"":1,""Revenue"":173.1975,""OrderLine"":1},{""ProductID"":761,""Date"":""2020-02-22"",""Units"":1,""Revenue"":173.1975,""OrderLine"":2}]"
2020-02-22,4356,Australia,396408,"[{""ProductID"":977,""Date"":""2020-02-22"",""Units"":1,""Revenue"":482.9475,""OrderLine"":1}]"
2020-02-22,5350,Australia,396456,"[{""ProductID"":2280,""Date"":""2020-02-22"",""Units"":1,""Revenue"":154.8225,""OrderLine"":1}]"
2020-02-22,4034,Australia,396396,"[{""ProductID"":826,""Date"":""2020-02-22"",""Units"":1,""Revenue"":918.6975,""OrderLine"":1}]"
2020-02-23,5043,Australia,396647,"[{""ProductID"":1847,""Date"":""2020-02-23"",""Units"":1,""Revenue"":131.1975,""OrderLine"":1}]"
2020-02-22,5608,Australia,396465,"[{""ProductID"":785,""Date"":""2020-02-22"",""Units"":1,""Revenue"":57.6975,""OrderLine"":1},{""ProductID"":786,""Date"":""2020-02-22"",""Units"":1,""Revenue"":57.6975,""OrderLine"":2}]"
