Date,Zip,Country,OrderID,OrderLines
2016-03-15,12627,Germany,8031,"[{""ProductID"":606,""Date"":""2016-03-15"",""Units"":1,""Revenue"":314.74,""OrderLine"":1},{""ProductID"":2074,""Date"":""2016-03-15"",""Units"":1,""Revenue"":328.07,""OrderLine"":2},{""ProductID"":2407,""Date"":""2016-03-15"",""Units"":2,""Revenue"":146.9,""OrderLine"":3},{""ProductID"":604,""Date"":""2016-03-15"",""Units"":1,""Revenue"":461.74,""OrderLine"":4}]"
2016-03-15,4510,Australia,7330,"[{""ProductID"":727,""Date"":""2016-03-15"",""Units"":1,""Revenue"":62.9475,""OrderLine"":1}]"
2016-03-15,6157,Australia,7663,"[{""ProductID"":702,""Date"":""2016-03-15"",""Units"":1,""Revenue"":288.6975,""OrderLine"":1}]"
2016-03-15,4799,Australia,7405,"[{""ProductID"":495,""Date"":""2016-03-15"",""Units"":1,""Revenue"":577.5,""OrderLine"":1},{""ProductID"":2388,""Date"":""2016-03-15"",""Units"":1,""Revenue"":309.6975,""OrderLine"":2},{""ProductID"":837,""Date"":""2016-03-15"",""Units"":1,""Revenue"":813.6975,""OrderLine"":3},{""ProductID"":940,""Date"":""2016-03-15"",""Units"":1,""Revenue"":687.6975,""OrderLine"":4}]"
2016-03-15,3168,Australia,6846,"[{""ProductID"":1173,""Date"":""2016-03-15"",""Units"":1,""Revenue"":524.9475,""OrderLine"":1}]"
2016-03-15,3923,Australia,7162,"[{""ProductID"":838,""Date"":""2016-03-15"",""Units"":1,""Revenue"":929.1975,""OrderLine"":1}]"
2016-03-15,2027,Australia,6387,"[{""ProductID"":574,""Date"":""2016-03-15"",""Units"":2,""Revenue"":1679.475,""OrderLine"":1},{""ProductID"":676,""Date"":""2016-03-15"",""Units"":1,""Revenue"":801.9375,""OrderLine"":2}]"
2016-03-15,3243,Australia,6893,"[{""ProductID"":962,""Date"":""2016-03-15"",""Units"":1,""Revenue"":524.9475,""OrderLine"":1}]"
2016-03-15,5251,Australia,7522,"[{""ProductID"":532,""Date"":""2016-03-15"",""Units"":1,""Revenue"":556.4475,""OrderLine"":1},{""ProductID"":1066,""Date"":""2016-03-15"",""Units"":1,""Revenue"":296.5725,""OrderLine"":2}]"
2016-03-15,3374,Australia,6943,"[{""ProductID"":725,""Date"":""2016-03-15"",""Units"":1,""Revenue"":115.4475,""OrderLine"":1},{""ProductID"":1120,""Date"":""2016-03-15"",""Units"":1,""Revenue"":175.8225,""OrderLine"":2},{""ProductID"":726,""Date"":""2016-03-15"",""Units"":1,""Revenue"":115.4475,""OrderLine"":3},{""ProductID"":2388,""Date"":""2016-03-15"",""Units"":1,""Revenue"":309.6975,""OrderLine"":4},{""ProductID"":2277,""Date"":""2016-03-15"",""Units"":1,""Revenue"":257.1975,""OrderLine"":5}]"
