Date,Zip,Country,OrderID,OrderLines
2018-09-19,815,Australia,211652,"[{""ProductID"":976,""Date"":""2018-09-19"",""Units"":1,""Revenue"":314.9475,""OrderLine"":1}]"
2018-09-19,742-2301,Japan,212064,"[{""ProductID"":2343,""Date"":""2018-09-19"",""Units"":1,""Revenue"":446.1975,""OrderLine"":1}]"
2018-09-19,3001,Australia,211780,"[{""ProductID"":725,""Date"":""2018-09-19"",""Units"":1,""Revenue"":120.6975,""OrderLine"":1}]"
2018-09-19,2486,Australia,211748,"[{""ProductID"":964,""Date"":""2018-09-19"",""Units"":1,""Revenue"":325.4475,""OrderLine"":1},{""ProductID"":786,""Date"":""2018-09-19"",""Units"":1,""Revenue"":68.1975,""OrderLine"":2}]"
2018-09-19,4707,Australia,211904,"[{""ProductID"":1133,""Date"":""2018-09-19"",""Units"":1,""Revenue"":645.6975,""OrderLine"":1},{""ProductID"":1203,""Date"":""2018-09-19"",""Units"":1,""Revenue"":320.1975,""OrderLine"":2}]"
2018-09-19,2085,Australia,211703,"[{""ProductID"":2057,""Date"":""2018-09-19"",""Units"":1,""Revenue"":477.6975,""OrderLine"":1}]"
2018-09-19,6980,Australia,211984,"[{""ProductID"":517,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":1},{""ProductID"":518,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":2},{""ProductID"":521,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":3},{""ProductID"":513,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":4},{""ProductID"":514,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":5},{""ProductID"":392,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":6},{""ProductID"":513,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":7},{""ProductID"":514,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":8},{""ProductID"":515,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":9},{""ProductID"":517,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":10},{""ProductID"":518,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":11},{""ProductID"":519,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":12},{""ProductID"":520,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":13},{""ProductID"":521,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":14},{""ProductID"":522,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":15},{""ProductID"":523,""Date"":""2018-09-19"",""Units"":1,""Revenue"":330.645,""OrderLine"":16}]"
2018-09-19,2046,Australia,211699,"[{""ProductID"":981,""Date"":""2018-09-19"",""Units"":1,""Revenue"":157.4475,""OrderLine"":1}]"
2018-09-19,3106,Australia,211796,"[{""ProductID"":992,""Date"":""2018-09-19"",""Units"":1,""Revenue"":278.1975,""OrderLine"":1}]"
2018-09-19,46562,Germany,212030,"[{""ProductID"":512,""Date"":""2018-09-19"",""Units"":1,""Revenue"":230.74,""OrderLine"":1}]"
