Date,Zip,Country,OrderID,OrderLines
2016-08-15,921-8174,Japan,24750,"[{""ProductID"":580,""Date"":""2016-08-15"",""Units"":1,""Revenue"":734.7375,""OrderLine"":1}]"
2016-08-15,4610,Mexico,25083,"[{""ProductID"":2210,""Date"":""2016-08-15"",""Units"":1,""Revenue"":107.57,""OrderLine"":1},{""ProductID"":2254,""Date"":""2016-08-15"",""Units"":1,""Revenue"":57.7,""OrderLine"":2},{""ProductID"":740,""Date"":""2016-08-15"",""Units"":1,""Revenue"":170.57,""OrderLine"":3},{""ProductID"":914,""Date"":""2016-08-15"",""Units"":1,""Revenue"":577.45,""OrderLine"":4}]"
2016-08-15,960-8057,Japan,24920,"[{""ProductID"":2016,""Date"":""2016-08-15"",""Units"":1,""Revenue"":299.1975,""OrderLine"":1},{""ProductID"":769,""Date"":""2016-08-15"",""Units"":1,""Revenue"":257.1975,""OrderLine"":2},{""ProductID"":990,""Date"":""2016-08-15"",""Units"":1,""Revenue"":456.6975,""OrderLine"":3},{""ProductID"":964,""Date"":""2016-08-15"",""Units"":1,""Revenue"":346.4475,""OrderLine"":4}]"
2016-08-15,921-8022,Japan,24730,"[{""ProductID"":676,""Date"":""2016-08-15"",""Units"":1,""Revenue"":801.9375,""OrderLine"":1},{""ProductID"":2373,""Date"":""2016-08-15"",""Units"":1,""Revenue"":551.1975,""OrderLine"":2},{""ProductID"":475,""Date"":""2016-08-15"",""Units"":2,""Revenue"":1940.4,""OrderLine"":3},{""ProductID"":1229,""Date"":""2016-08-15"",""Units"":1,""Revenue"":236.1975,""OrderLine"":4},{""ProductID"":2268,""Date"":""2016-08-15"",""Units"":1,""Revenue"":309.6975,""OrderLine"":5}]"
2016-09-15,1755,Australia,25477,"[{""ProductID"":475,""Date"":""2016-09-15"",""Units"":2,""Revenue"":1940.4,""OrderLine"":1},{""ProductID"":491,""Date"":""2016-09-15"",""Units"":1,""Revenue"":815.325,""OrderLine"":2},{""ProductID"":2064,""Date"":""2016-09-15"",""Units"":1,""Revenue"":488.1975,""OrderLine"":3}]"
2016-08-15,922-0034,Japan,24767,"[{""ProductID"":1974,""Date"":""2016-08-15"",""Units"":1,""Revenue"":52.4475,""OrderLine"":1}]"
2016-08-15,920-3125,Japan,24717,"[{""ProductID"":2205,""Date"":""2016-08-15"",""Units"":1,""Revenue"":173.1975,""OrderLine"":1},{""ProductID"":2204,""Date"":""2016-08-15"",""Units"":1,""Revenue"":173.1975,""OrderLine"":2}]"
2016-09-15,1029,Australia,25292,"[{""ProductID"":727,""Date"":""2016-09-15"",""Units"":1,""Revenue"":62.9475,""OrderLine"":1},{""ProductID"":676,""Date"":""2016-09-15"",""Units"":1,""Revenue"":801.9375,""OrderLine"":2},{""ProductID"":2070,""Date"":""2016-09-15"",""Units"":1,""Revenue"":519.6975,""OrderLine"":3},{""ProductID"":2192,""Date"":""2016-09-15"",""Units"":1,""Revenue"":202.0725,""OrderLine"":4}]"
2016-09-15,2079,Australia,25543,"[{""ProductID"":2032,""Date"":""2016-09-15"",""Units"":1,""Revenue"":223.0725,""OrderLine"":1}]"
2016-09-15,2452,Australia,25723,"[{""ProductID"":36,""Date"":""2016-09-15"",""Units"":1,""Revenue"":414.75,""OrderLine"":1},{""ProductID"":758,""Date"":""2016-09-15"",""Units"":1,""Revenue"":83.9475,""OrderLine"":2},{""ProductID"":910,""Date"":""2016-09-15"",""Units"":1,""Revenue"":414.6975,""OrderLine"":3}]"
