Date,Zip,Country,OrderID,OrderLines
2018-08-15,740-1414,Japan,201217,"[{""ProductID"":2235,""Date"":""2018-08-15"",""Units"":1,""Revenue"":70.8225,""OrderLine"":1}]"
2018-08-14,722-0235,Japan,200675,"[{""ProductID"":2331,""Date"":""2018-08-14"",""Units"":1,""Revenue"":540.6975,""OrderLine"":1}]"
2018-08-15,720-2117,Japan,201192,"[{""ProductID"":2373,""Date"":""2018-08-15"",""Units"":1,""Revenue"":587.9475,""OrderLine"":1}]"
2018-08-15,1120,Australia,200965,"[{""ProductID"":786,""Date"":""2018-08-15"",""Units"":1,""Revenue"":68.1975,""OrderLine"":1}]"
2018-08-14,5050,Mexico,200944,"[{""ProductID"":2280,""Date"":""2018-08-14"",""Units"":1,""Revenue"":170.57,""OrderLine"":1}]"
2018-08-14,822,Australia,200461,"[{""ProductID"":1230,""Date"":""2018-08-14"",""Units"":1,""Revenue"":524.9475,""OrderLine"":1},{""ProductID"":1186,""Date"":""2018-08-14"",""Units"":1,""Revenue"":425.1975,""OrderLine"":2}]"
2018-08-14,921-8023,Japan,200865,"[{""ProductID"":2374,""Date"":""2018-08-14"",""Units"":1,""Revenue"":661.4475,""OrderLine"":1},{""ProductID"":2284,""Date"":""2018-08-14"",""Units"":1,""Revenue"":309.6975,""OrderLine"":2}]"
2018-08-15,5633,Australia,201113,"[{""ProductID"":645,""Date"":""2018-08-15"",""Units"":1,""Revenue"":982.8,""OrderLine"":1}]"
2018-08-15,771-1350,Japan,201263,"[{""ProductID"":768,""Date"":""2018-08-15"",""Units"":1,""Revenue"":104.9475,""OrderLine"":1},{""ProductID"":767,""Date"":""2018-08-15"",""Units"":1,""Revenue"":104.9475,""OrderLine"":2},{""ProductID"":725,""Date"":""2018-08-15"",""Units"":1,""Revenue"":120.6975,""OrderLine"":3},{""ProductID"":726,""Date"":""2018-08-15"",""Units"":1,""Revenue"":120.6975,""OrderLine"":4}]"
2018-08-15,740-1404,Japan,201216,"[{""ProductID"":635,""Date"":""2018-08-15"",""Units"":1,""Revenue"":855.4875,""OrderLine"":1}]"
