Date,Zip,Country,OrderID,OrderLines
2021-06-01,770-8073,Japan,553848,"[{""ProductID"":551,""Date"":""2021-06-01"",""Units"":1,""Revenue"":923.7375,""OrderLine"":1}]"
2021-06-07,2321,Australia,554984,"[{""ProductID"":734,""Date"":""2021-06-07"",""Units"":1,""Revenue"":351.6975,""OrderLine"":1},{""ProductID"":733,""Date"":""2021-06-07"",""Units"":1,""Revenue"":351.6975,""OrderLine"":2}]"
2021-06-07,2006,Australia,554974,"[{""ProductID"":1181,""Date"":""2021-06-07"",""Units"":1,""Revenue"":419.9475,""OrderLine"":1}]"
2021-06-06,6175,Australia,554894,"[{""ProductID"":635,""Date"":""2021-06-06"",""Units"":1,""Revenue"":884.3625,""OrderLine"":1}]"
2021-06-02,2842,Australia,554019,"[{""ProductID"":647,""Date"":""2021-06-02"",""Units"":1,""Revenue"":913.2375,""OrderLine"":1}]"
2021-06-06,1875,Australia,554791,"[{""ProductID"":1965,""Date"":""2021-06-06"",""Units"":1,""Revenue"":89.1975,""OrderLine"":1},{""ProductID"":1964,""Date"":""2021-06-06"",""Units"":1,""Revenue"":89.1975,""OrderLine"":2}]"
2021-06-04,779-3123,Japan,554591,"[{""ProductID"":604,""Date"":""2021-06-04"",""Units"":1,""Revenue"":494.8125,""OrderLine"":1}]"
2021-06-01,771-5511,Japan,553858,"[{""ProductID"":2212,""Date"":""2021-06-01"",""Units"":1,""Revenue"":89.1975,""OrderLine"":1}]"
2021-06-02,960-0801,Japan,554184,"[{""ProductID"":432,""Date"":""2021-06-02"",""Units"":1,""Revenue"":923.7375,""OrderLine"":1}]"
2021-06-03,700001,Nigeria,554444,"[{""ProductID"":642,""Date"":""2021-06-03"",""Units"":1,""Revenue"":903.79,""OrderLine"":1},{""ProductID"":2204,""Date"":""2021-06-03"",""Units"":1,""Revenue"":146.95,""OrderLine"":2},{""ProductID"":2205,""Date"":""2021-06-03"",""Units"":1,""Revenue"":146.95,""OrderLine"":3},{""ProductID"":791,""Date"":""2021-06-03"",""Units"":1,""Revenue"":62.95,""OrderLine"":4},{""ProductID"":2064,""Date"":""2021-06-03"",""Units"":1,""Revenue"":498.7,""OrderLine"":5},{""ProductID"":989,""Date"":""2021-06-03"",""Units"":1,""Revenue"":425.2,""OrderLine"":6},{""ProductID"":2045,""Date"":""2021-06-03"",""Units"":1,""Revenue"":419.95,""OrderLine"":7},{""ProductID"":1229,""Date"":""2021-06-03"",""Units"":1,""Revenue"":246.7,""OrderLine"":8},{""ProductID"":780,""Date"":""2021-06-03"",""Units"":1,""Revenue"":314.95,""OrderLine"":9},{""ProductID"":2045,""Date"":""2021-06-03"",""Units"":1,""Revenue"":419.95,""OrderLine"":10},{""ProductID"":2045,""Date"":""2021-06-03"",""Units"":1,""Revenue"":419.95,""OrderLine"":11},{""ProductID"":76,""Date"":""2021-06-03"",""Units"":1,""Revenue"":865.73,""OrderLine"":12},{""ProductID"":2234,""Date"":""2021-06-03"",""Units"":1,""Revenue"":65.57,""OrderLine"":13},{""ProductID"":2235,""Date"":""2021-06-03"",""Units"":1,""Revenue"":65.57,""OrderLine"":14},{""ProductID"":475,""Date"":""2021-06-03"",""Units"":1,""Revenue"":1028.74,""OrderLine"":15}]"
