Date,Zip,Country,OrderID,OrderLines
2019-09-09,9540,Mexico,331216,"[{""ProductID"":580,""Date"":""2019-09-09"",""Units"":1,""Revenue"":784.88,""OrderLine"":1}]"
2019-09-05,45145,Germany,330252,"[{""ProductID"":1133,""Date"":""2019-09-05"",""Units"":1,""Revenue"":645.7,""OrderLine"":1}]"
2019-09-06,10365,Germany,330554,"[{""ProductID"":681,""Date"":""2019-09-06"",""Units"":1,""Revenue"":715.84,""OrderLine"":1}]"
2019-09-05,5085,Australia,330200,"[{""ProductID"":525,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":1},{""ProductID"":526,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":2},{""ProductID"":528,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":3},{""ProductID"":532,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":4},{""ProductID"":534,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":5},{""ProductID"":535,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":6},{""ProductID"":1486,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":7},{""ProductID"":525,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":8},{""ProductID"":528,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":9},{""ProductID"":533,""Date"":""2019-09-05"",""Units"":1,""Revenue"":354.27,""OrderLine"":10}]"
2019-09-06,920-0363,Japan,330605,"[{""ProductID"":606,""Date"":""2019-09-06"",""Units"":1,""Revenue"":323.1375,""OrderLine"":1}]"
2019-09-06,1696,Australia,330363,"[{""ProductID"":676,""Date"":""2019-09-06"",""Units"":1,""Revenue"":837.375,""OrderLine"":1}]"
2019-09-09,3137,Australia,331152,"[{""ProductID"":676,""Date"":""2019-09-09"",""Units"":1,""Revenue"":837.375,""OrderLine"":1}]"
2019-09-10,740-1424,Japan,331252,"[{""ProductID"":2204,""Date"":""2019-09-10"",""Units"":1,""Revenue"":157.4475,""OrderLine"":1},{""ProductID"":2205,""Date"":""2019-09-10"",""Units"":1,""Revenue"":157.4475,""OrderLine"":2}]"
2019-09-06,53123,Germany,330572,"[{""ProductID"":671,""Date"":""2019-09-06"",""Units"":1,""Revenue"":944.74,""OrderLine"":1}]"
2019-09-08,3363,Australia,331002,"[{""ProductID"":726,""Date"":""2019-09-08"",""Units"":1,""Revenue"":120.6975,""OrderLine"":1},{""ProductID"":725,""Date"":""2019-09-08"",""Units"":1,""Revenue"":120.6975,""OrderLine"":2}]"
