Date,Zip,Country,OrderID,OrderLines
2023-06-30,12629,Germany,833666,"[{""ProductID"":2334,""Date"":""2023-06-30"",""Units"":1,""Revenue"":346.45,""OrderLine"":1}]"
2023-06-30,5460,Australia,833513,"[{""ProductID"":793,""Date"":""2023-06-30"",""Units"":1,""Revenue"":83.9475,""OrderLine"":1},{""ProductID"":794,""Date"":""2023-06-30"",""Units"":1,""Revenue"":83.9475,""OrderLine"":2}]"
2023-06-30,5137,Australia,833471,"[{""ProductID"":600,""Date"":""2023-06-30"",""Units"":1,""Revenue"":787.7625,""OrderLine"":1}]"
2023-06-30,4106,Australia,833389,"[{""ProductID"":393,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":1},{""ProductID"":525,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":2},{""ProductID"":528,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":3},{""ProductID"":529,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":4},{""ProductID"":531,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":5},{""ProductID"":532,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":6},{""ProductID"":533,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":7},{""ProductID"":534,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":8},{""ProductID"":535,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":9},{""ProductID"":524,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":10},{""ProductID"":528,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":11},{""ProductID"":529,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":12},{""ProductID"":531,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":13},{""ProductID"":532,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":14},{""ProductID"":533,""Date"":""2023-06-30"",""Units"":1,""Revenue"":341.145,""OrderLine"":15}]"
2023-06-30,22337,Germany,833694,"[{""ProductID"":1000,""Date"":""2023-06-30"",""Units"":2,""Revenue"":196.77,""OrderLine"":1}]"
2023-06-30,3001,Australia,833207,"[{""ProductID"":2235,""Date"":""2023-06-30"",""Units"":1,""Revenue"":68.1975,""OrderLine"":1}]"
2023-06-29,960-0782,Japan,832936,"[{""ProductID"":1187,""Date"":""2023-06-29"",""Units"":1,""Revenue"":451.4475,""OrderLine"":1}]"
2023-06-30,3011,Australia,833210,"[{""ProductID"":690,""Date"":""2023-06-30"",""Units"":1,""Revenue"":367.2375,""OrderLine"":1}]"
2023-06-29,4471,Australia,832548,"[{""ProductID"":2212,""Date"":""2023-06-29"",""Units"":1,""Revenue"":91.8225,""OrderLine"":1}]"
2023-06-29,742-1515,Japan,832840,"[{""ProductID"":965,""Date"":""2023-06-29"",""Units"":1,""Revenue"":493.4475,""OrderLine"":1}]"
