Date,Zip,Country,OrderID,OrderLines
2021-12-02,2775,Australia,628217,"[{""ProductID"":400,""Date"":""2021-12-02"",""Units"":1,""Revenue"":771.4875,""OrderLine"":1},{""ProductID"":2388,""Date"":""2021-12-02"",""Units"":1,""Revenue"":314.9475,""OrderLine"":2}]"
2021-12-01,3762,Australia,627896,"[{""ProductID"":512,""Date"":""2021-12-01"",""Units"":1,""Revenue"":241.2375,""OrderLine"":1}]"
2021-12-01,1466,Australia,627705,"[{""ProductID"":1109,""Date"":""2021-12-01"",""Units"":1,""Revenue"":209.9475,""OrderLine"":1}]"
2021-12-01,2085,Australia,627727,"[{""ProductID"":76,""Date"":""2021-12-01"",""Units"":1,""Revenue"":865.725,""OrderLine"":1}]"
2021-12-01,920-0943,Japan,628116,"[{""ProductID"":690,""Date"":""2021-12-01"",""Units"":1,""Revenue"":361.9875,""OrderLine"":1}]"
2021-12-01,2604,Australia,627796,"[{""ProductID"":306,""Date"":""2021-12-01"",""Units"":1,""Revenue"":1207.2375,""OrderLine"":1}]"
2021-12-01,50767,Germany,628082,"[{""ProductID"":443,""Date"":""2021-12-01"",""Units"":1,""Revenue"":871.24,""OrderLine"":1}]"
2021-12-01,2282,Australia,627752,"[{""ProductID"":1139,""Date"":""2021-12-01"",""Units"":1,""Revenue"":682.4475,""OrderLine"":1}]"
2021-12-02,2540,Australia,628205,"[{""ProductID"":609,""Date"":""2021-12-02"",""Units"":1,""Revenue"":852.8625,""OrderLine"":1}]"
2021-12-01,2162,Australia,627744,"[{""ProductID"":551,""Date"":""2021-12-01"",""Units"":1,""Revenue"":923.7375,""OrderLine"":1},{""ProductID"":1391,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":2},{""ProductID"":392,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":3},{""ProductID"":515,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":4},{""ProductID"":516,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":5},{""ProductID"":520,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":6},{""ProductID"":522,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":7},{""ProductID"":523,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":8},{""ProductID"":1392,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":9},{""ProductID"":515,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":10},{""ProductID"":516,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":11},{""ProductID"":518,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":12},{""ProductID"":519,""Date"":""2021-12-01"",""Units"":1,""Revenue"":141.645,""OrderLine"":13},{""ProductID"":644,""Date"":""2021-12-01"",""Units"":1,""Revenue"":871.2375,""OrderLine"":14}]"
