Date,Zip,Country,OrderID,OrderLines
2017-07-14,52393,Germany,87586,"[{""ProductID"":2295,""Date"":""2017-07-14"",""Units"":1,""Revenue"":845.2,""OrderLine"":1}]"
2017-07-18,920-0987,Japan,88440,"[{""ProductID"":1974,""Date"":""2017-07-18"",""Units"":1,""Revenue"":55.0725,""OrderLine"":1}]"
2017-07-17,745-0021,Japan,88120,"[{""ProductID"":787,""Date"":""2017-07-17"",""Units"":1,""Revenue"":299.1975,""OrderLine"":1}]"
2017-07-12,45472,Germany,87193,"[{""ProductID"":1014,""Date"":""2017-07-12"",""Units"":1,""Revenue"":86.57,""OrderLine"":1}]"
2017-07-13,7859,Mexico,87477,"[{""ProductID"":1215,""Date"":""2017-07-13"",""Units"":1,""Revenue"":367.45,""OrderLine"":1}]"
2017-07-18,960-8063,Japan,88474,"[{""ProductID"":767,""Date"":""2017-07-18"",""Units"":1,""Revenue"":104.9475,""OrderLine"":1}]"
2017-07-12,721-0902,Japan,87205,"[{""ProductID"":992,""Date"":""2017-07-12"",""Units"":1,""Revenue"":288.6975,""OrderLine"":1}]"
2017-07-19,3324,Australia,88533,"[{""ProductID"":1518,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":1},{""ProductID"":393,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":2},{""ProductID"":393,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":3},{""ProductID"":524,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":4},{""ProductID"":525,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":5},{""ProductID"":528,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":6},{""ProductID"":529,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":7},{""ProductID"":534,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":8},{""ProductID"":527,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":9},{""ProductID"":528,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":10},{""ProductID"":530,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":11},{""ProductID"":535,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":12},{""ProductID"":524,""Date"":""2017-07-19"",""Units"":1,""Revenue"":141.645,""OrderLine"":13}]"
2017-07-15,12101,Germany,87717,"[{""ProductID"":574,""Date"":""2017-07-15"",""Units"":1,""Revenue"":839.74,""OrderLine"":1}]"
2017-07-14,920-2376,Japan,87618,"[{""ProductID"":1229,""Date"":""2017-07-14"",""Units"":1,""Revenue"":241.4475,""OrderLine"":1}]"
