Date,Zip,Country,OrderID,OrderLines
2019-03-24,1007,Australia,279278,"[{""ProductID"":2252,""Date"":""2019-03-24"",""Units"":1,""Revenue"":136.4475,""OrderLine"":1}]"
2019-03-20,2028,Australia,278145,"[{""ProductID"":733,""Date"":""2019-03-20"",""Units"":1,""Revenue"":330.6975,""OrderLine"":1}]"
2019-03-23,1590,Australia,278888,"[{""ProductID"":757,""Date"":""2019-03-23"",""Units"":1,""Revenue"":73.4475,""OrderLine"":1}]"
2019-03-23,5344,Australia,279075,"[{""ProductID"":524,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":1},{""ProductID"":527,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":2},{""ProductID"":530,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":3},{""ProductID"":533,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":4},{""ProductID"":535,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":5},{""ProductID"":393,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":6},{""ProductID"":524,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":7},{""ProductID"":525,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":8},{""ProductID"":527,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":9},{""ProductID"":529,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":10},{""ProductID"":530,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":11},{""ProductID"":531,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":12},{""ProductID"":534,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":13},{""ProductID"":393,""Date"":""2019-03-23"",""Units"":1,""Revenue"":167.895,""OrderLine"":14}]"
2019-03-22,52441,Germany,278795,"[{""ProductID"":609,""Date"":""2019-03-22"",""Units"":1,""Revenue"":829.24,""OrderLine"":1}]"
2019-03-20,1026,Australia,278126,"[{""ProductID"":989,""Date"":""2019-03-20"",""Units"":1,""Revenue"":419.9475,""OrderLine"":1}]"
2019-03-22,700001,Nigeria,278850,"[{""ProductID"":691,""Date"":""2019-03-22"",""Units"":1,""Revenue"":351.49,""OrderLine"":1},{""ProductID"":1975,""Date"":""2019-03-22"",""Units"":1,""Revenue"":57.7,""OrderLine"":2},{""ProductID"":768,""Date"":""2019-03-22"",""Units"":1,""Revenue"":104.95,""OrderLine"":3},{""ProductID"":1082,""Date"":""2019-03-22"",""Units"":1,""Revenue"":230.95,""OrderLine"":4},{""ProductID"":757,""Date"":""2019-03-22"",""Units"":1,""Revenue"":83.95,""OrderLine"":5},{""ProductID"":758,""Date"":""2019-03-22"",""Units"":1,""Revenue"":83.95,""OrderLine"":6},{""ProductID"":964,""Date"":""2019-03-22"",""Units"":1,""Revenue"":330.7,""OrderLine"":7},{""ProductID"":826,""Date"":""2019-03-22"",""Units"":1,""Revenue"":944.95,""OrderLine"":8},{""ProductID"":981,""Date"":""2019-03-22"",""Units"":1,""Revenue"":157.45,""OrderLine"":9},{""ProductID"":1480,""Date"":""2019-03-22"",""Units"":1,""Revenue"":372.65,""OrderLine"":10},{""ProductID"":1451,""Date"":""2019-03-22"",""Units"":1,""Revenue"":385.77,""OrderLine"":11},{""ProductID"":816,""Date"":""2019-03-22"",""Units"":1,""Revenue"":330.7,""OrderLine"":12},{""ProductID"":2254,""Date"":""2019-03-22"",""Units"":1,""Revenue"":60.32,""OrderLine"":13},{""ProductID"":2046,""Date"":""2019-03-22"",""Units"":1,""Revenue"":433.07,""OrderLine"":14},{""ProductID"":1014,""Date"":""2019-03-22"",""Units"":1,""Revenue"":86.57,""OrderLine"":15},{""ProductID"":788,""Date"":""2019-03-22"",""Units"":1,""Revenue"":314.95,""OrderLine"":16},{""ProductID"":787,""Date"":""2019-03-22"",""Units"":1,""Revenue"":314.95,""OrderLine"":17},{""ProductID"":714,""Date"":""2019-03-22"",""Units"":1,""Revenue"":162.7,""OrderLine"":18},{""ProductID"":2241,""Date"":""2019-03-22"",""Units"":1,""Revenue"":89.2,""OrderLine"":19},{""ProductID"":2240,""Date"":""2019-03-22"",""Units"":1,""Revenue"":89.2,""OrderLine"":20},{""ProductID"":2280,""Date"":""2019-03-22"",""Units"":1,""Revenue"":170.57,""OrderLine"":21},{""ProductID"":785,""Date"":""2019-03-22"",""Units"":1,""Revenue"":68.2,""OrderLine"":22},{""ProductID"":786,""Date"":""2019-03-22"",""Units"":1,""Revenue"":68.2,""OrderLine"":23},{""ProductID"":964,""Date"":""2019-03-22"",""Units"":1,""Revenue"":320.2,""OrderLine"":24},{""ProductID"":1318,""Date"":""2019-03-22"",""Units"":1,""Revenue"":322.77,""OrderLine"":25},{""ProductID"":1186,""Date"":""2019-03-22"",""Units"":1,""Revenue"":425.2,""OrderLine"":26},{""ProductID"":1201,""Date"":""2019-03-22"",""Units"":1,""Revenue"":577.45,""OrderLine"":27},{""ProductID"":729,""Date"":""2019-03-22"",""Units"":1,""Revenue"":309.7,""OrderLine"":28},{""ProductID"":1991,""Date"":""2019-03-22"",""Units"":1,""Revenue"":309.7,""OrderLine"":29},{""ProductID"":795,""Date"":""2019-03-22"",""Units"":1,""Revenue"":278.2,""OrderLine"":30},{""ProductID"":2331,""Date"":""2019-03-22"",""Units"":1,""Revenue"":540.7,""OrderLine"":31},{""ProductID"":2251,""Date"":""2019-03-22"",""Units"":1,""Revenue"":125.95,""OrderLine"":32},{""ProductID"":2192,""Date"":""2019-03-22"",""Units"":1,""Revenue"":209.95,""OrderLine"":33},{""ProductID"":1444,""Date"":""2019-03-22"",""Units"":1,""Revenue"":107.52,""OrderLine"":34}]"
2019-03-20,7183,Mexico,278507,"[{""ProductID"":2280,""Date"":""2019-03-20"",""Units"":1,""Revenue"":170.57,""OrderLine"":1},{""ProductID"":954,""Date"":""2019-03-20"",""Units"":1,""Revenue"":682.45,""OrderLine"":2}]"
2019-03-20,6849,Australia,278337,"[{""ProductID"":1413,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":1},{""ProductID"":1414,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":2},{""ProductID"":522,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":3},{""ProductID"":514,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":4},{""ProductID"":515,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":5},{""ProductID"":517,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":6},{""ProductID"":392,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":7},{""ProductID"":513,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":8},{""ProductID"":514,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":9},{""ProductID"":516,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":10},{""ProductID"":517,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":11},{""ProductID"":518,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":12},{""ProductID"":519,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":13},{""ProductID"":523,""Date"":""2019-03-20"",""Units"":1,""Revenue"":388.395,""OrderLine"":14}]"
2019-03-21,10585,Germany,278657,"[{""ProductID"":2331,""Date"":""2019-03-21"",""Units"":1,""Revenue"":540.7,""OrderLine"":1}]"
