Date,Zip,Country,OrderID,OrderLines
2023-02-03,1128,Australia,788165,"[{""ProductID"":513,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":1},{""ProductID"":514,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":2},{""ProductID"":516,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":3},{""ProductID"":517,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":4},{""ProductID"":520,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":5},{""ProductID"":392,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":6},{""ProductID"":513,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":7},{""ProductID"":514,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":8},{""ProductID"":515,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":9},{""ProductID"":519,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":10},{""ProductID"":520,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":11},{""ProductID"":521,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":12},{""ProductID"":522,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":13},{""ProductID"":523,""Date"":""2023-02-03"",""Units"":1,""Revenue"":383.145,""OrderLine"":14}]"
2023-02-04,770-0064,Japan,788622,"[{""ProductID"":426,""Date"":""2023-02-04"",""Units"":1,""Revenue"":928.9875,""OrderLine"":1}]"
2023-02-02,3585,Australia,788013,"[{""ProductID"":2255,""Date"":""2023-02-02"",""Units"":1,""Revenue"":57.6975,""OrderLine"":1}]"
2023-02-01,4032,Australia,787778,"[{""ProductID"":1094,""Date"":""2023-02-01"",""Units"":1,""Revenue"":62.9475,""OrderLine"":1},{""ProductID"":1093,""Date"":""2023-02-01"",""Units"":1,""Revenue"":62.9475,""OrderLine"":2}]"
2023-02-04,6123,Australia,788588,"[{""ProductID"":793,""Date"":""2023-02-04"",""Units"":1,""Revenue"":83.9475,""OrderLine"":1}]"
2023-02-06,747-0037,Japan,788857,"[{""ProductID"":690,""Date"":""2023-02-06"",""Units"":1,""Revenue"":367.2375,""OrderLine"":1}]"
2023-02-05,3739,Australia,788714,"[{""ProductID"":487,""Date"":""2023-02-05"",""Units"":1,""Revenue"":1060.2375,""OrderLine"":1}]"
2023-02-03,13403,Germany,788375,"[{""ProductID"":791,""Date"":""2023-02-03"",""Units"":1,""Revenue"":68.2,""OrderLine"":1}]"
2023-02-02,3991,Australia,788030,"[{""ProductID"":684,""Date"":""2023-02-02"",""Units"":1,""Revenue"":876.4875,""OrderLine"":1}]"
2023-02-05,4742,Australia,788739,"[{""ProductID"":1809,""Date"":""2023-02-05"",""Units"":1,""Revenue"":220.4475,""OrderLine"":1}]"
